index,image_path,relative_path,class_idx,class_name,split,domain,mask_exists
26,data/all_benign/all_benign_0027.jpg,all_benign/all_benign_0027.jpg,0,all_benign,test,default,0
27,data/all_benign/all_benign_0028.jpg,all_benign/all_benign_0028.jpg,0,all_benign,train,default,0
28,data/all_benign/all_benign_0029.jpg,all_benign/all_benign_0029.jpg,0,all_benign,train,default,0
29,data/all_benign/all_benign_0030.jpg,all_benign/all_benign_0030.jpg,0,all_benign,test,default,0
30,data/all_benign/all_benign_0031.jpg,all_benign/all_benign_0031.jpg,0,all_benign,train,default,0
31,data/all_benign/all_benign_0032.jpg,all_benign/all_benign_0032.jpg,0,all_benign,train,default,0
32,data/all_benign/all_benign_0033.jpg,all_benign/all_benign_0033.jpg,0,all_benign,train,default,0
33,data/all_benign/all_benign_0034.jpg,all_benign/all_benign_0034.jpg,0,all_benign,val,default,0
34,data/all_benign/all_benign_0035.jpg,all_benign/all_benign_0035.jpg,0,all_benign,train,default,0
35,data/all_benign/all_benign_0036.jpg,all_benign/all_benign_0036.jpg,0,all_benign,train,default,0
36,data/all_benign/all_benign_0037.jpg,all_benign/all_benign_0037.jpg,0,all_benign,train,default,0
37,data/all_benign/all_benign_0038.jpg,all_benign/all_benign_0038.jpg,0,all_benign,train,default,0
38,data/all_benign/all_benign_0039.jpg,all_benign/all_benign_0039.jpg,0,all_benign,val,default,0
39,data/all_benign/all_benign_0040.jpg,all_benign/all_benign_0040.jpg,0,all_benign,train,default,0
40,data/all_benign/all_benign_0041.jpg,all_benign/all_benign_0041.jpg,0,all_benign,train,default,0
41,data/all_benign/all_benign_0042.jpg,all_benign/all_benign_0042.jpg,0,all_benign,train,default,0
42,data/all_benign/all_benign_0043.jpg,all_benign/all_benign_0043.jpg,0,all_benign,train,default,0
43,data/all_benign/all_benign_0044.jpg,all_benign/all_benign_0044.jpg,0,all_benign,train,default,0
44,data/all_benign/all_benign_0045.jpg,all_benign/all_benign_0045.jpg,0,all_benign,train,default,0
45,data/all_benign/all_benign_0046.jpg,all_benign/all_benign_0046.jpg,0,all_benign,test,default,0
46,data/all_benign/all_benign_0047.jpg,all_benign/all_benign_0047.jpg,0,all_benign,train,default,0
47,data/all_benign/all_benign_0048.jpg,all_benign/all_benign_0048.jpg,0,all_benign,train,default,0
48,data/all_benign/all_benign_0049.jpg,all_benign/all_benign_0049.jpg,0,all_benign,test,default,0
49,data/all_benign/all_benign_0050.jpg,all_benign/all_benign_0050.jpg,0,all_benign,train,default,0
50,data/all_benign/all_benign_0051.jpg,all_benign/all_benign_0051.jpg,0,all_benign,train,default,0
51,data/all_benign/all_benign_0052.jpg,all_benign/all_benign_0052.jpg,0,all_benign,train,default,0
52,data/all_benign/all_benign_0053.jpg,all_benign/all_benign_0053.jpg,0,all_benign,train,default,0
53,data/all_benign/all_benign_0054.jpg,all_benign/all_benign_0054.jpg,0,all_benign,test,default,0
54,data/all_benign/all_benign_0055.jpg,all_benign/all_benign_0055.jpg,0,all_benign,train,default,0
55,data/all_benign/all_benign_0056.jpg,all_benign/all_benign_0056.jpg,0,all_benign,train,default,0
56,data/all_benign/all_benign_0057.jpg,all_benign/all_benign_0057.jpg,0,all_benign,train,default,0
57,data/all_benign/all_benign_0058.jpg,all_benign/all_benign_0058.jpg,0,all_benign,val,default,0
58,data/all_benign/all_benign_0059.jpg,all_benign/all_benign_0059.jpg,0,all_benign,test,default,0
59,data/all_benign/all_benign_0060.jpg,all_benign/all_benign_0060.jpg,0,all_benign,train,default,0
60,data/all_benign/all_benign_0061.jpg,all_benign/all_benign_0061.jpg,0,all_benign,val,default,0
61,data/all_benign/all_benign_0062.jpg,all_benign/all_benign_0062.jpg,0,all_benign,train,default,0
62,data/all_benign/all_benign_0063.jpg,all_benign/all_benign_0063.jpg,0,all_benign,val,default,0
63,data/all_benign/all_benign_0064.jpg,all_benign/all_benign_0064.jpg,0,all_benign,train,default,0
64,data/all_benign/all_benign_0065.jpg,all_benign/all_benign_0065.jpg,0,all_benign,test,default,0
65,data/all_benign/all_benign_0066.jpg,all_benign/all_benign_0066.jpg,0,all_benign,train,default,0
66,data/all_benign/all_benign_0067.jpg,all_benign/all_benign_0067.jpg,0,all_benign,train,default,0
67,data/all_benign/all_benign_0068.jpg,all_benign/all_benign_0068.jpg,0,all_benign,train,default,0
68,data/all_benign/all_benign_0069.jpg,all_benign/all_benign_0069.jpg,0,all_benign,train,default,0
69,data/all_benign/all_benign_0070.jpg,all_benign/all_benign_0070.jpg,0,all_benign,train,default,0
70,data/all_benign/all_benign_0071.jpg,all_benign/all_benign_0071.jpg,0,all_benign,train,default,0
71,data/all_benign/all_benign_0072.jpg,all_benign/all_benign_0072.jpg,0,all_benign,train,default,0
72,data/all_benign/all_benign_0073.jpg,all_benign/all_benign_0073.jpg,0,all_benign,train,default,0
73,data/all_benign/all_benign_0074.jpg,all_benign/all_benign_0074.jpg,0,all_benign,train,default,0
74,data/all_benign/all_benign_0075.jpg,all_benign/all_benign_0075.jpg,0,all_benign,train,default,0
75,data/all_benign/all_benign_0076.jpg,all_benign/all_benign_0076.jpg,0,all_benign,train,default,0
76,data/all_benign/all_benign_0077.jpg,all_benign/all_benign_0077.jpg,0,all_benign,test,default,0
77,data/all_benign/all_benign_0078.jpg,all_benign/all_benign_0078.jpg,0,all_benign,train,default,0
78,data/all_benign/all_benign_0079.jpg,all_benign/all_benign_0079.jpg,0,all_benign,train,default,0
79,data/all_benign/all_benign_0080.jpg,all_benign/all_benign_0080.jpg,0,all_benign,test,default,0
80,data/all_benign/all_benign_0081.jpg,all_benign/all_benign_0081.jpg,0,all_benign,train,default,0
81,data/all_benign/all_benign_0082.jpg,all_benign/all_benign_0082.jpg,0,all_benign,train,default,0
82,data/all_benign/all_benign_0083.jpg,all_benign/all_benign_0083.jpg,0,all_benign,train,default,0
83,data/all_benign/all_benign_0084.jpg,all_benign/all_benign_0084.jpg,0,all_benign,test,default,0
84,data/all_benign/all_benign_0085.jpg,all_benign/all_benign_0085.jpg,0,all_benign,train,default,0
85,data/all_benign/all_benign_0086.jpg,all_benign/all_benign_0086.jpg,0,all_benign,train,default,0
86,data/all_benign/all_benign_0087.jpg,all_benign/all_benign_0087.jpg,0,all_benign,train,default,0
87,data/all_benign/all_benign_0088.jpg,all_benign/all_benign_0088.jpg,0,all_benign,val,default,0
88,data/all_benign/all_benign_0089.jpg,all_benign/all_benign_0089.jpg,0,all_benign,train,default,0
89,data/all_benign/all_benign_0090.jpg,all_benign/all_benign_0090.jpg,0,all_benign,val,default,0
90,data/all_benign/all_benign_0091.jpg,all_benign/all_benign_0091.jpg,0,all_benign,train,default,0
91,data/all_benign/all_benign_0092.jpg,all_benign/all_benign_0092.jpg,0,all_benign,train,default,0
92,data/all_benign/all_benign_0093.jpg,all_benign/all_benign_0093.jpg,0,all_benign,train,default,0
93,data/all_benign/all_benign_0094.jpg,all_benign/all_benign_0094.jpg,0,all_benign,train,default,0
94,data/all_benign/all_benign_0095.jpg,all_benign/all_benign_0095.jpg,0,all_benign,test,default,0
95,data/all_benign/all_benign_0096.jpg,all_benign/all_benign_0096.jpg,0,all_benign,train,default,0
96,data/all_benign/all_benign_0097.jpg,all_benign/all_benign_0097.jpg,0,all_benign,train,default,0
97,data/all_benign/all_benign_0098.jpg,all_benign/all_benign_0098.jpg,0,all_benign,train,default,0
98,data/all_benign/all_benign_0099.jpg,all_benign/all_benign_0099.jpg,0,all_benign,train,default,0
99,data/all_benign/all_benign_0100.jpg,all_benign/all_benign_0100.jpg,0,all_benign,train,default,0
100,data/all_benign/all_benign_0101.jpg,all_benign/all_benign_0101.jpg,0,all_benign,test,default,0
101,data/all_benign/all_benign_0102.jpg,all_benign/all_benign_0102.jpg,0,all_benign,train,default,0
102,data/all_benign/all_benign_0103.jpg,all_benign/all_benign_0103.jpg,0,all_benign,val,default,0
103,data/all_benign/all_benign_0104.jpg,all_benign/all_benign_0104.jpg,0,all_benign,test,default,0
104,data/all_benign/all_benign_0105.jpg,all_benign/all_benign_0105.jpg,0,all_benign,train,default,0
105,data/all_benign/all_benign_0106.jpg,all_benign/all_benign_0106.jpg,0,all_benign,val,default,0
106,data/all_benign/all_benign_0107.jpg,all_benign/all_benign_0107.jpg,0,all_benign,train,default,0
107,data/all_benign/all_benign_0108.jpg,all_benign/all_benign_0108.jpg,0,all_benign,val,default,0
108,data/all_benign/all_benign_0109.jpg,all_benign/all_benign_0109.jpg,0,all_benign,train,default,0
109,data/all_benign/all_benign_0110.jpg,all_benign/all_benign_0110.jpg,0,all_benign,train,default,0
110,data/all_benign/all_benign_0111.jpg,all_benign/all_benign_0111.jpg,0,all_benign,train,default,0
111,data/all_benign/all_benign_0112.jpg,all_benign/all_benign_0112.jpg,0,all_benign,train,default,0
112,data/all_benign/all_benign_0113.jpg,all_benign/all_benign_0113.jpg,0,all_benign,val,default,0
113,data/all_benign/all_benign_0114.jpg,all_benign/all_benign_0114.jpg,0,all_benign,train,default,0
114,data/all_benign/all_benign_0115.jpg,all_benign/all_benign_0115.jpg,0,all_benign,train,default,0
115,data/all_benign/all_benign_0116.jpg,all_benign/all_benign_0116.jpg,0,all_benign,test,default,0
116,data/all_benign/all_benign_0117.jpg,all_benign/all_benign_0117.jpg,0,all_benign,train,default,0
117,data/all_benign/all_benign_0118.jpg,all_benign/all_benign_0118.jpg,0,all_benign,train,default,0
118,data/all_benign/all_benign_0119.jpg,all_benign/all_benign_0119.jpg,0,all_benign,val,default,0
119,data/all_benign/all_benign_0120.jpg,all_benign/all_benign_0120.jpg,0,all_benign,train,default,0
120,data/all_benign/all_benign_0121.jpg,all_benign/all_benign_0121.jpg,0,all_benign,test,default,0
121,data/all_benign/all_benign_0122.jpg,all_benign/all_benign_0122.jpg,0,all_benign,train,default,0
122,data/all_benign/all_benign_0123.jpg,all_benign/all_benign_0123.jpg,0,all_benign,train,default,0
123,data/all_benign/all_benign_0124.jpg,all_benign/all_benign_0124.jpg,0,all_benign,train,default,0
124,data/all_benign/all_benign_0125.jpg,all_benign/all_benign_0125.jpg,0,all_benign,train,default,0
125,data/all_benign/all_benign_0126.jpg,all_benign/all_benign_0126.jpg,0,all_benign,val,default,0
126,data/all_benign/all_benign_0127.jpg,all_benign/all_benign_0127.jpg,0,all_benign,train,default,0
127,data/all_benign/all_benign_0128.jpg,all_benign/all_benign_0128.jpg,0,all_benign,val,default,0
128,data/all_benign/all_benign_0129.jpg,all_benign/all_benign_0129.jpg,0,all_benign,train,default,0
129,data/all_benign/all_benign_0130.jpg,all_benign/all_benign_0130.jpg,0,all_benign,train,default,0
130,data/all_benign/all_benign_0131.jpg,all_benign/all_benign_0131.jpg,0,all_benign,train,default,0
131,data/all_benign/all_benign_0132.jpg,all_benign/all_benign_0132.jpg,0,all_benign,train,default,0
132,data/all_benign/all_benign_0133.jpg,all_benign/all_benign_0133.jpg,0,all_benign,train,default,0
133,data/all_benign/all_benign_0134.jpg,all_benign/all_benign_0134.jpg,0,all_benign,train,default,0
134,data/all_benign/all_benign_0135.jpg,all_benign/all_benign_0135.jpg,0,all_benign,val,default,0
135,data/all_benign/all_benign_0136.jpg,all_benign/all_benign_0136.jpg,0,all_benign,train,default,0
136,data/all_benign/all_benign_0137.jpg,all_benign/all_benign_0137.jpg,0,all_benign,val,default,0
137,data/all_benign/all_benign_0138.jpg,all_benign/all_benign_0138.jpg,0,all_benign,train,default,0
138,data/all_benign/all_benign_0139.jpg,all_benign/all_benign_0139.jpg,0,all_benign,train,default,0
139,data/all_benign/all_benign_0140.jpg,all_benign/all_benign_0140.jpg,0,all_benign,train,default,0
140,data/all_benign/all_benign_0141.jpg,all_benign/all_benign_0141.jpg,0,all_benign,train,default,0
141,data/all_benign/all_benign_0142.jpg,all_benign/all_benign_0142.jpg,0,all_benign,test,default,0
142,data/all_benign/all_benign_0143.jpg,all_benign/all_benign_0143.jpg,0,all_benign,train,default,0
143,data/all_benign/all_benign_0144.jpg,all_benign/all_benign_0144.jpg,0,all_benign,train,default,0
144,data/all_benign/all_benign_0145.jpg,all_benign/all_benign_0145.jpg,0,all_benign,train,default,0
145,data/all_benign/all_benign_0146.jpg,all_benign/all_benign_0146.jpg,0,all_benign,train,default,0
146,data/all_benign/all_benign_0147.jpg,all_benign/all_benign_0147.jpg,0,all_benign,train,default,0
147,data/all_benign/all_benign_0148.jpg,all_benign/all_benign_0148.jpg,0,all_benign,val,default,0
148,data/all_benign/all_benign_0149.jpg,all_benign/all_benign_0149.jpg,0,all_benign,train,default,0
149,data/all_benign/all_benign_0150.jpg,all_benign/all_benign_0150.jpg,0,all_benign,train,default,0
150,data/all_benign/all_benign_0151.jpg,all_benign/all_benign_0151.jpg,0,all_benign,train,default,0
151,data/all_benign/all_benign_0152.jpg,all_benign/all_benign_0152.jpg,0,all_benign,val,default,0
152,data/all_benign/all_benign_0153.jpg,all_benign/all_benign_0153.jpg,0,all_benign,val,default,0
153,data/all_benign/all_benign_0154.jpg,all_benign/all_benign_0154.jpg,0,all_benign,train,default,0
154,data/all_benign/all_benign_0155.jpg,all_benign/all_benign_0155.jpg,0,all_benign,train,default,0
155,data/all_benign/all_benign_0156.jpg,all_benign/all_benign_0156.jpg,0,all_benign,train,default,0
156,data/all_benign/all_benign_0157.jpg,all_benign/all_benign_0157.jpg,0,all_benign,train,default,0
157,data/all_benign/all_benign_0158.jpg,all_benign/all_benign_0158.jpg,0,all_benign,train,default,0
158,data/all_benign/all_benign_0159.jpg,all_benign/all_benign_0159.jpg,0,all_benign,test,default,0
159,data/all_benign/all_benign_0160.jpg,all_benign/all_benign_0160.jpg,0,all_benign,test,default,0
160,data/all_benign/all_benign_0161.jpg,all_benign/all_benign_0161.jpg,0,all_benign,test,default,0
161,data/all_benign/all_benign_0162.jpg,all_benign/all_benign_0162.jpg,0,all_benign,val,default,0
162,data/all_benign/all_benign_0163.jpg,all_benign/all_benign_0163.jpg,0,all_benign,train,default,0
163,data/all_benign/all_benign_0164.jpg,all_benign/all_benign_0164.jpg,0,all_benign,train,default,0
164,data/all_benign/all_benign_0165.jpg,all_benign/all_benign_0165.jpg,0,all_benign,train,default,0
165,data/all_benign/all_benign_0166.jpg,all_benign/all_benign_0166.jpg,0,all_benign,train,default,0
166,data/all_benign/all_benign_0167.jpg,all_benign/all_benign_0167.jpg,0,all_benign,test,default,0
167,data/all_benign/all_benign_0168.jpg,all_benign/all_benign_0168.jpg,0,all_benign,train,default,0
168,data/all_benign/all_benign_0169.jpg,all_benign/all_benign_0169.jpg,0,all_benign,train,default,0
169,data/all_benign/all_benign_0170.jpg,all_benign/all_benign_0170.jpg,0,all_benign,val,default,0
170,data/all_benign/all_benign_0171.jpg,all_benign/all_benign_0171.jpg,0,all_benign,train,default,0
171,data/all_benign/all_benign_0172.jpg,all_benign/all_benign_0172.jpg,0,all_benign,train,default,0
172,data/all_benign/all_benign_0173.jpg,all_benign/all_benign_0173.jpg,0,all_benign,test,default,0
173,data/all_benign/all_benign_0174.jpg,all_benign/all_benign_0174.jpg,0,all_benign,train,default,0
174,data/all_benign/all_benign_0175.jpg,all_benign/all_benign_0175.jpg,0,all_benign,train,default,0
175,data/all_benign/all_benign_0176.jpg,all_benign/all_benign_0176.jpg,0,all_benign,train,default,0
176,data/all_benign/all_benign_0177.jpg,all_benign/all_benign_0177.jpg,0,all_benign,train,default,0
177,data/all_benign/all_benign_0178.jpg,all_benign/all_benign_0178.jpg,0,all_benign,val,default,0
178,data/all_benign/all_benign_0179.jpg,all_benign/all_benign_0179.jpg,0,all_benign,train,default,0
179,data/all_benign/all_benign_0180.jpg,all_benign/all_benign_0180.jpg,0,all_benign,train,default,0
180,data/all_benign/all_benign_0181.jpg,all_benign/all_benign_0181.jpg,0,all_benign,train,default,0
181,data/all_benign/all_benign_0182.jpg,all_benign/all_benign_0182.jpg,0,all_benign,train,default,0
182,data/all_benign/all_benign_0183.jpg,all_benign/all_benign_0183.jpg,0,all_benign,train,default,0
183,data/all_benign/all_benign_0184.jpg,all_benign/all_benign_0184.jpg,0,all_benign,train,default,0
184,data/all_benign/all_benign_0185.jpg,all_benign/all_benign_0185.jpg,0,all_benign,train,default,0
185,data/all_benign/all_benign_0186.jpg,all_benign/all_benign_0186.jpg,0,all_benign,val,default,0
186,data/all_benign/all_benign_0187.jpg,all_benign/all_benign_0187.jpg,0,all_benign,train,default,0
187,data/all_benign/all_benign_0188.jpg,all_benign/all_benign_0188.jpg,0,all_benign,train,default,0
188,data/all_benign/all_benign_0189.jpg,all_benign/all_benign_0189.jpg,0,all_benign,val,default,0
189,data/all_benign/all_benign_0190.jpg,all_benign/all_benign_0190.jpg,0,all_benign,train,default,0
190,data/all_benign/all_benign_0191.jpg,all_benign/all_benign_0191.jpg,0,all_benign,train,default,0
191,data/all_benign/all_benign_0192.jpg,all_benign/all_benign_0192.jpg,0,all_benign,train,default,0
192,data/all_benign/all_benign_0193.jpg,all_benign/all_benign_0193.jpg,0,all_benign,train,default,0
193,data/all_benign/all_benign_0194.jpg,all_benign/all_benign_0194.jpg,0,all_benign,test,default,0
194,data/all_benign/all_benign_0195.jpg,all_benign/all_benign_0195.jpg,0,all_benign,train,default,0
195,data/all_benign/all_benign_0196.jpg,all_benign/all_benign_0196.jpg,0,all_benign,train,default,0
196,data/all_benign/all_benign_0197.jpg,all_benign/all_benign_0197.jpg,0,all_benign,train,default,0
197,data/all_benign/all_benign_0198.jpg,all_benign/all_benign_0198.jpg,0,all_benign,train,default,0
198,data/all_benign/all_benign_0199.jpg,all_benign/all_benign_0199.jpg,0,all_benign,train,default,0
199,data/all_benign/all_benign_0200.jpg,all_benign/all_benign_0200.jpg,0,all_benign,train,default,0
200,data/all_benign/all_benign_0201.jpg,all_benign/all_benign_0201.jpg,0,all_benign,test,default,0
201,data/all_benign/all_benign_0202.jpg,all_benign/all_benign_0202.jpg,0,all_benign,train,default,0
202,data/all_benign/all_benign_0203.jpg,all_benign/all_benign_0203.jpg,0,all_benign,train,default,0
203,data/all_benign/all_benign_0204.jpg,all_benign/all_benign_0204.jpg,0,all_benign,test,default,0
204,data/all_benign/all_benign_0205.jpg,all_benign/all_benign_0205.jpg,0,all_benign,test,default,0
205,data/all_benign/all_benign_0206.jpg,all_benign/all_benign_0206.jpg,0,all_benign,train,default,0
206,data/all_benign/all_benign_0207.jpg,all_benign/all_benign_0207.jpg,0,all_benign,train,default,0
207,data/all_benign/all_benign_0208.jpg,all_benign/all_benign_0208.jpg,0,all_benign,val,default,0
208,data/all_benign/all_benign_0209.jpg,all_benign/all_benign_0209.jpg,0,all_benign,train,default,0
209,data/all_benign/all_benign_0210.jpg,all_benign/all_benign_0210.jpg,0,all_benign,train,default,0
210,data/all_benign/all_benign_0211.jpg,all_benign/all_benign_0211.jpg,0,all_benign,test,default,0
211,data/all_benign/all_benign_0212.jpg,all_benign/all_benign_0212.jpg,0,all_benign,val,default,0
212,data/all_benign/all_benign_0213.jpg,all_benign/all_benign_0213.jpg,0,all_benign,train,default,0
213,data/all_benign/all_benign_0214.jpg,all_benign/all_benign_0214.jpg,0,all_benign,train,default,0
214,data/all_benign/all_benign_0215.jpg,all_benign/all_benign_0215.jpg,0,all_benign,val,default,0
215,data/all_benign/all_benign_0216.jpg,all_benign/all_benign_0216.jpg,0,all_benign,train,default,0
216,data/all_benign/all_benign_0217.jpg,all_benign/all_benign_0217.jpg,0,all_benign,train,default,0
217,data/all_benign/all_benign_0218.jpg,all_benign/all_benign_0218.jpg,0,all_benign,test,default,0
218,data/all_benign/all_benign_0219.jpg,all_benign/all_benign_0219.jpg,0,all_benign,train,default,0
219,data/all_benign/all_benign_0220.jpg,all_benign/all_benign_0220.jpg,0,all_benign,train,default,0
220,data/all_benign/all_benign_0221.jpg,all_benign/all_benign_0221.jpg,0,all_benign,test,default,0
221,data/all_benign/all_benign_0222.jpg,all_benign/all_benign_0222.jpg,0,all_benign,train,default,0
222,data/all_benign/all_benign_0223.jpg,all_benign/all_benign_0223.jpg,0,all_benign,test,default,0
223,data/all_benign/all_benign_0224.jpg,all_benign/all_benign_0224.jpg,0,all_benign,train,default,0
224,data/all_benign/all_benign_0225.jpg,all_benign/all_benign_0225.jpg,0,all_benign,train,default,0
225,data/all_benign/all_benign_0226.jpg,all_benign/all_benign_0226.jpg,0,all_benign,train,default,0
226,data/all_benign/all_benign_0227.jpg,all_benign/all_benign_0227.jpg,0,all_benign,test,default,0
227,data/all_benign/all_benign_0228.jpg,all_benign/all_benign_0228.jpg,0,all_benign,train,default,0
228,data/all_benign/all_benign_0229.jpg,all_benign/all_benign_0229.jpg,0,all_benign,train,default,0
229,data/all_benign/all_benign_0230.jpg,all_benign/all_benign_0230.jpg,0,all_benign,val,default,0
230,data/all_benign/all_benign_0231.jpg,all_benign/all_benign_0231.jpg,0,all_benign,train,default,0
231,data/all_benign/all_benign_0232.jpg,all_benign/all_benign_0232.jpg,0,all_benign,train,default,0
232,data/all_benign/all_benign_0233.jpg,all_benign/all_benign_0233.jpg,0,all_benign,train,default,0
233,data/all_benign/all_benign_0234.jpg,all_benign/all_benign_0234.jpg,0,all_benign,train,default,0
234,data/all_benign/all_benign_0235.jpg,all_benign/all_benign_0235.jpg,0,all_benign,train,default,0
235,data/all_benign/all_benign_0236.jpg,all_benign/all_benign_0236.jpg,0,all_benign,test,default,0
236,data/all_benign/all_benign_0237.jpg,all_benign/all_benign_0237.jpg,0,all_benign,val,default,0
237,data/all_benign/all_benign_0238.jpg,all_benign/all_benign_0238.jpg,0,all_benign,test,default,0
238,data/all_benign/all_benign_0239.jpg,all_benign/all_benign_0239.jpg,0,all_benign,train,default,0
239,data/all_benign/all_benign_0240.jpg,all_benign/all_benign_0240.jpg,0,all_benign,train,default,0
240,data/all_benign/all_benign_0241.jpg,all_benign/all_benign_0241.jpg,0,all_benign,train,default,0
241,data/all_benign/all_benign_0242.jpg,all_benign/all_benign_0242.jpg,0,all_benign,train,default,0
242,data/all_benign/all_benign_0243.jpg,all_benign/all_benign_0243.jpg,0,all_benign,train,default,0
243,data/all_benign/all_benign_0244.jpg,all_benign/all_benign_0244.jpg,0,all_benign,train,default,0
244,data/all_benign/all_benign_0245.jpg,all_benign/all_benign_0245.jpg,0,all_benign,test,default,0
245,data/all_benign/all_benign_0246.jpg,all_benign/all_benign_0246.jpg,0,all_benign,val,default,0
246,data/all_benign/all_benign_0247.jpg,all_benign/all_benign_0247.jpg,0,all_benign,train,default,0
247,data/all_benign/all_benign_0248.jpg,all_benign/all_benign_0248.jpg,0,all_benign,train,default,0
248,data/all_benign/all_benign_0249.jpg,all_benign/all_benign_0249.jpg,0,all_benign,val,default,0
249,data/all_benign/all_benign_0250.jpg,all_benign/all_benign_0250.jpg,0,all_benign,val,default,0
250,data/all_benign/all_benign_0251.jpg,all_benign/all_benign_0251.jpg,0,all_benign,train,default,0
251,data/all_benign/all_benign_0252.jpg,all_benign/all_benign_0252.jpg,0,all_benign,train,default,0
252,data/all_benign/all_benign_0253.jpg,all_benign/all_benign_0253.jpg,0,all_benign,train,default,0
253,data/all_benign/all_benign_0254.jpg,all_benign/all_benign_0254.jpg,0,all_benign,train,default,0
254,data/all_benign/all_benign_0255.jpg,all_benign/all_benign_0255.jpg,0,all_benign,test,default,0
255,data/all_benign/all_benign_0256.jpg,all_benign/all_benign_0256.jpg,0,all_benign,train,default,0
256,data/all_benign/all_benign_0257.jpg,all_benign/all_benign_0257.jpg,0,all_benign,train,default,0
257,data/all_benign/all_benign_0258.jpg,all_benign/all_benign_0258.jpg,0,all_benign,test,default,0
258,data/all_benign/all_benign_0259.jpg,all_benign/all_benign_0259.jpg,0,all_benign,val,default,0
259,data/all_benign/all_benign_0260.jpg,all_benign/all_benign_0260.jpg,0,all_benign,train,default,0
260,data/all_benign/all_benign_0261.jpg,all_benign/all_benign_0261.jpg,0,all_benign,test,default,0
261,data/all_benign/all_benign_0262.jpg,all_benign/all_benign_0262.jpg,0,all_benign,train,default,0
262,data/all_benign/all_benign_0263.jpg,all_benign/all_benign_0263.jpg,0,all_benign,test,default,0
263,data/all_benign/all_benign_0264.jpg,all_benign/all_benign_0264.jpg,0,all_benign,train,default,0
264,data/all_benign/all_benign_0265.jpg,all_benign/all_benign_0265.jpg,0,all_benign,train,default,0
265,data/all_benign/all_benign_0266.jpg,all_benign/all_benign_0266.jpg,0,all_benign,train,default,0
266,data/all_benign/all_benign_0267.jpg,all_benign/all_benign_0267.jpg,0,all_benign,train,default,0
267,data/all_benign/all_benign_0268.jpg,all_benign/all_benign_0268.jpg,0,all_benign,val,default,0
268,data/all_benign/all_benign_0269.jpg,all_benign/all_benign_0269.jpg,0,all_benign,train,default,0
269,data/all_benign/all_benign_0270.jpg,all_benign/all_benign_0270.jpg,0,all_benign,val,default,0
270,data/all_benign/all_benign_0271.jpg,all_benign/all_benign_0271.jpg,0,all_benign,train,default,0
271,data/all_benign/all_benign_0272.jpg,all_benign/all_benign_0272.jpg,0,all_benign,train,default,0
272,data/all_benign/all_benign_0273.jpg,all_benign/all_benign_0273.jpg,0,all_benign,train,default,0
